3533;174;173;187;land;false;jungle;1
3534;172;190;233;land;false;jungle;1
3535;247;228;119;land;false;jungle;1
3536;197;239;116;land;false;desert;1
3537;213;253;100;land;false;desert;1
3538;179;131;243;land;false;jungle;1
3539;181;221;224;land;false;desert;1
3540;121;249;220;land;false;plains;1
3541;176;163;196;land;true;jungle;1
3542;231;219;150;land;true;plains;1
3543;127;174;200;land;false;jungle;1
3544;135;208;176;land;false;desert;1
3545;211;240;191;land;true;plains;1
3546;148;246;122;land;false;desert;1
3547;133;201;238;land;false;jungle;1
3548;239;33;240;land;false;jungle;1
3549;245;111;238;land;true;plains;1
3550;138;200;183;land;false;desert;1
3551;243;98;194;land;false;jungle;1
3552;104;244;208;land;false;jungle;1
3553;220;174;139;land;true;plains;1
3554;201;173;150;land;true;desert;1
3555;219;97;210;land;false;jungle;1
3556;178;214;185;land;false;desert;1
3557;254;211;118;land;false;desert;1
3558;225;71;238;land;true;desert;1
3559;107;164;237;land;false;jungle;1
3560;125;220;200;land;true;plains;1
3561;170;189;230;land;true;plains;1
3562;210;152;161;land;false;mountain;1
3563;90;232;248;land;true;plains;1
3564;185;249;125;land;true;desert;1
3565;246;187;98;land;true;desert;1
3566;164;250;189;land;true;desert;1
3567;180;149;225;land;false;desert;1
3568;194;217;132;land;true;desert;1
3569;127;202;176;land;true;desert;1
3570;104;177;252;land;true;desert;1
3571;152;177;174;land;false;jungle;1
3572;145;240;218;land;true;desert;1
3573;172;142;193;land;false;desert;1
3574;214;247;239;land;true;desert;1
3575;137;189;211;land;true;desert;1
3576;136;225;197;land;true;plains;1
3577;146;214;251;land;true;plains;1
3578;220;148;177;land;false;jungle;1
3579;86;220;230;land;false;desert;1
3580;168;227;224;land;true;plains;1
3581;198;115;225;land;false;mountain;1
3582;233;187;99;land;true;plains;1
3583;232;195;114;land;true;desert;1
3584;248;68;254;land;true;plains;1
3585;213;114;238;land;false;jungle;1
3586;251;175;129;land;false;jungle;1
3587;243;53;238;land;true;desert;1
3588;247;157;100;land;false;desert;1
3589;186;165;216;land;false;desert;1
3590;214;239;156;land;false;desert;1
3591;167;131;236;land;true;plains;1
3592;115;175;245;land;true;plains;1
3593;248;104;232;land;true;plains;1
3594;139;241;172;land;true;jungle;1
3595;240;206;111;land;true;plains;1
3596;208;76;247;land;false;jungle;1
3597;176;211;175;land;false;mountain;1
3598;234;65;218;land;true;desert;1
3599;220;221;116;land;false;desert;1
3600;183;205;241;land;false;desert;1
3601;234;54;238;land;true;plains;1
3602;244;122;223;land;true;desert;1
3603;220;248;206;land;false;mountain;1
3604;115;202;193;land;false;jungle;1
3605;248;121;202;land;true;plains;1
3606;119;229;221;land;false;desert;1
3607;232;195;146;land;false;desert;1
3608;136;201;252;land;false;mountain;1
3609;236;134;163;land;false;jungle;1
3610;159;200;169;land;true;desert;1
3611;201;222;200;land;true;desert;1
3612;254;95;249;land;false;jungle;1
3613;163;211;228;land;true;desert;1
3614;245;213;112;land;true;jungle;1
3615;233;94;224;land;false;mountain;1
3616;60;247;201;land;false;desert;1
3617;192;89;245;land;true;desert;1
3618;197;87;228;land;true;plains;1
3619;227;163;212;land;false;plains;1
3620;210;208;201;land;false;plains;1
3621;251;229;41;land;false;jungle;1
3622;252;126;198;land;false;desert;1
3623;242;211;104;land;true;mountain;1
3624;248;237;125;land;false;jungle;1
3625;106;205;206;land;true;desert;1
3626;232;101;195;land;false;desert;1
3627;236;206;131;land;false;plains;1
3628;248;242;236;land;false;plains;1
3629;133;221;197;land;false;plains;1
3630;211;203;106;land;false;jungle;1
3631;236;164;131;land;false;desert;1
3632;252;198;74;land;true;plains;1
3633;145;161;225;land;true;plains;1
3634;116;238;204;land;false;plains;1
3635;230;31;252;land;false;plains;1
3636;207;241;184;land;false;plains;1
3637;71;250;240;land;false;desert;1
3638;49;250;242;land;false;desert;1
3639;221;234;220;land;false;jungle;1
3640;250;193;124;land;false;jungle;1
3641;182;216;211;land;false;jungle;1
3642;196;200;169;land;true;jungle;1
3643;168;218;204;land;false;mountain;1
3644;220;216;180;land;true;plains;1
3645;241;215;224;land;false;plains;1
3646;33;225;245;land;false;plains;1
3647;199;180;187;land;false;jungle;1
3648;209;175;129;land;false;jungle;1
3649;217;238;191;land;false;desert;1
3650;190;220;166;land;false;desert;1
3651;5;253;248;land;true;desert;1
3652;247;104;196;land;true;mountain;1
3653;216;111;177;land;false;jungle;1
3654;235;239;221;land;false;mountain;1
3655;239;200;111;land;false;desert;1
3656;220;142;221;land;true;desert;1
3657;202;217;169;land;false;desert;1
3658;185;254;159;land;true;desert;1
3659;150;195;251;land;false;jungle;1
3660;34;239;238;land;false;desert;1
3661;245;228;28;land;true;plains;1
3662;180;229;185;land;false;plains;1
3663;214;230;240;land;false;plains;1
3664;191;250;215;land;true;desert;1
3665;175;212;179;land;false;desert;1
3666;120;237;194;land;true;desert;1
3667;132;222;199;land;false;desert;1
3668;190;174;157;land;false;jungle;1
3669;249;120;204;land;false;desert;1
3670;136;231;201;land;false;plains;1
3671;155;190;169;land;false;desert;1
3672;195;150;224;land;true;jungle;1
3673;195;198;153;land;false;desert;1
3674;208;246;69;land;false;plains;1
3675;247;159;235;land;false;plains;1
3676;246;245;149;land;false;plains;1
3677;250;147;123;land;true;plains;1
3678;207;198;221;land;false;plains;1
3679;225;242;37;land;false;desert;1
3680;169;240;139;land;false;desert;1
3681;202;153;146;land;true;desert;1
3682;117;228;206;land;false;desert;1
3683;242;254;98;land;false;plains;1
3684;187;166;163;land;false;desert;1
3685;229;90;217;land;false;desert;1
3686;155;187;196;land;true;desert;1
3687;253;60;221;land;true;desert;1
3688;195;224;92;land;true;desert;1
3689;183;139;222;land;false;desert;1
3690;198;231;227;land;false;plains;1
3691;175;125;226;land;false;plains;1
3692;216;170;172;land;true;plains;1
3693;135;251;122;land;false;desert;1
3694;250;233;97;land;false;desert;1
3695;226;199;186;land;false;plains;1
3696;185;101;223;land;false;jungle;1
3697;226;129;231;land;false;plains;1
3698;218;183;201;land;false;marsh;1
3699;225;242;137;land;false;desert;1
3700;221;158;254;land;false;desert;1
3701;121;197;249;land;true;desert;1
3702;143;205;154;land;false;jungle;1
3703;204;253;215;land;false;plains;1
3704;243;142;247;land;false;plains;1
3705;136;236;196;land;false;desert;1
3706;253;154;103;land;false;desert;1
3707;248;249;173;land;true;desert;1
3708;228;129;176;land;false;desert;1
3709;188;194;171;land;false;plains;1
3710;120;133;254;land;false;desert;1
3711;167;219;131;land;false;mountain;1
3712;191;236;151;land;false;plains;1
3713;174;169;201;land;false;plains;1
3714;64;243;231;land;false;plains;1
3715;176;179;232;land;false;desert;1
3716;198;76;243;land;false;desert;1
3717;246;215;44;land;false;desert;1
3718;190;167;161;land;false;desert;1
3719;196;100;238;land;false;desert;1
3720;214;215;144;land;false;plains;1
3721;188;170;238;land;false;plains;1
3722;85;215;238;land;false;jungle;1
3723;194;241;247;land;false;jungle;1
3724;236;182;222;land;false;desert;1
3725;251;132;230;land;false;desert;1
3726;208;247;212;land;false;mountain;1
3727;221;174;157;land;true;jungle;1
3728;243;206;102;land;false;desert;1
3729;253;172;194;land;false;desert;1
3730;229;209;82;land;true;desert;1
3731;227;74;228;land;false;plains;1
3732;252;165;112;land;false;desert;1
3733;226;251;115;land;false;desert;1
3734;242;144;242;land;false;plains;1
3735;146;190;201;land;false;plains;1
3736;159;210;161;land;false;plains;1
3737;222;83;213;land;true;desert;1
3738;131;151;252;land;false;plains;1
3739;221;157;235;land;false;desert;1
3740;210;218;102;land;false;desert;1
3741;190;157;231;land;false;desert;1
3742;236;224;198;land;false;mountain;1
3743;137;239;134;land;false;jungle;1
3744;227;165;162;land;false;desert;1
3745;187;206;240;land;false;desert;1
3746;180;168;172;land;false;plains;1
3747;239;77;240;land;false;desert;1
3748;192;238;234;land;false;plains;1
3749;114;205;182;land;false;desert;1
3750;148;161;231;land;false;desert;1
3751;145;237;198;land;false;desert;1
3752;166;150;247;land;false;plains;1
3753;102;231;168;land;false;jungle;1
3754;183;212;188;land;false;desert;1
3755;229;40;253;land;false;desert;1
3756;169;147;195;land;false;desert;1
3757;239;199;142;land;false;plains;1
3758;202;218;155;land;false;plains;1
3759;149;176;241;land;false;desert;1
3760;143;202;192;land;false;plains;1
3761;156;177;248;land;true;jungle;1
3762;246;254;161;land;false;desert;1
3763;139;159;203;land;false;desert;1
3764;251;193;232;land;false;desert;1
3765;159;211;134;land;false;plains;1
3766;151;237;252;land;false;mountain;1
3767;131;187;203;land;false;plains;1
3768;223;200;138;land;false;desert;1
3769;215;231;132;land;false;desert;1
3770;126;239;175;land;false;mountain;1
3771;243;27;246;land;true;desert;1
3772;242;227;34;land;false;desert;1
3773;101;200;231;land;true;plains;1
3774;229;177;245;land;false;desert;1
3775;227;141;212;land;false;desert;1
3776;155;236;205;land;false;plains;1
3777;182;222;191;land;false;plains;1
3778;200;182;231;land;false;plains;1
3779;245;177;102;land;false;desert;1
3780;174;200;235;land;false;plains;1
3781;245;106;157;land;false;plains;1
3782;253;175;157;land;false;plains;1
3783;195;244;250;land;false;desert;1
3784;245;227;99;land;false;desert;1
3785;230;86;210;land;false;plains;1
3786;210;173;166;land;false;plains;1
3787;144;119;254;land;false;plains;1
3788;231;219;172;land;false;plains;1
3789;193;252;109;land;true;plains;1
3790;202;161;241;land;false;desert;1
3791;244;228;232;land;false;desert;1
3792;173;122;222;land;false;plains;1
3793;212;122;209;land;false;plains;1
3794;113;168;240;land;false;desert;1
3795;252;86;211;land;false;mountain;1
3796;253;241;143;land;false;plains;1
3797;234;172;213;land;false;marsh;1
3798;203;251;117;land;false;desert;1
3799;219;228;222;land;false;desert;1
3800;251;223;44;land;false;plains;1
3801;176;230;248;land;false;desert;1
3802;210;211;150;land;false;plains;1
3803;223;252;109;land;true;plains;1
3804;243;144;248;land;false;plains;1
3805;174;115;253;land;false;desert;1
3806;211;92;231;land;true;plains;1
3807;202;223;229;land;false;desert;1
3808;223;185;221;land;false;desert;1
3809;218;203;209;land;false;desert;1
3810;237;196;232;land;false;desert;1
3811;244;88;240;land;false;desert;1
3812;239;233;53;land;false;plains;1
3813;237;237;201;land;false;plains;1
3814;204;225;90;land;false;desert;1
3815;102;201;253;land;false;plains;1
3816;171;118;238;land;false;plains;1
3817;253;158;110;land;false;plains;1
3818;167;249;98;land;true;plains;1
3819;206;231;86;land;false;plains;1
3820;176;244;162;land;false;plains;1
3821;232;232;109;land;false;plains;1
3822;249;136;247;land;false;desert;1
3823;216;239;208;land;false;desert;1
3824;193;169;215;land;false;plains;1
3825;209;99;234;land;false;plains;1
3826;69;193;242;land;false;desert;1
3827;249;156;234;land;false;desert;1
3828;232;79;218;land;false;plains;1
3829;235;156;126;land;true;desert;1
3830;169;224;125;land;false;desert;1
3831;110;216;237;land;false;desert;1
3832;238;90;208;land;false;desert;1
3833;195;147;168;land;false;plains;1
3834;106;217;228;land;false;plains;1
3835;254;227;44;land;false;desert;1
3836;105;244;161;land;false;plains;1
3837;199;219;238;land;false;plains;1
3838;165;151;203;land;true;plains;1
3839;236;178;110;land;false;desert;1
3840;229;179;220;land;false;desert;1
3841;190;81;230;land;false;desert;1
3842;246;160;236;land;true;plains;1
3843;188;191;252;land;true;plains;1
3844;204;170;218;land;false;plains;1
3845;156;194;183;land;false;plains;1
3846;171;221;222;land;false;desert;1
3847;209;220;226;land;false;plains;1
3848;239;209;210;land;false;plains;1
3849;249;111;198;land;false;plains;1
3850;44;251;208;land;false;plains;1
3851;121;234;216;land;false;desert;1
3852;115;251;169;land;false;plains;1
3853;208;250;204;land;false;plains;1
3854;142;193;209;land;false;plains;1
3855;210;242;212;land;false;plains;1
3856;245;189;88;land;false;plains;1
3857;209;121;236;land;false;plains;1
3858;143;182;181;land;true;desert;1
3859;213;240;155;land;false;desert;1
3860;222;99;221;land;false;desert;1
3861;220;214;182;land;false;desert;1
3862;233;242;175;land;false;plains;1
3863;160;245;102;land;false;plains;1
3864;141;140;240;land;true;plains;1
3865;222;205;133;land;false;desert;1
3866;231;170;182;land;false;desert;1
3867;244;99;235;land;false;desert;1
3868;137;163;239;land;false;desert;1
3869;198;247;253;land;false;desert;1
3870;240;208;235;land;false;plains;1
3871;251;181;164;land;false;plains;1
3872;164;135;228;land;false;desert;1
3873;220;152;188;land;false;desert;1
3874;62;209;240;land;true;plains;1
3875;240;229;149;land;false;plains;1
3876;142;151;243;land;false;desert;1
3877;194;195;139;land;false;desert;1
3878;208;210;159;land;false;plains;1
3879;249;132;222;land;true;plains;1
3880;65;234;203;land;false;plains;1
3881;190;180;252;land;false;desert;1
3882;64;239;217;land;false;plains;1
3883;250;209;222;land;false;desert;1
3884;241;222;128;land;true;plains;1
3885;227;173;204;land;false;plains;1
3886;191;226;247;land;false;plains;1
3887;159;129;236;land;false;desert;1
3888;227;150;130;land;false;plains;1
3889;226;45;238;land;false;plains;1
3890;173;122;245;land;false;plains;1
3891;171;242;128;land;false;desert;1
3892;138;226;148;land;false;desert;1
3893;166;193;193;land;false;desert;1
3894;218;254;213;land;false;desert;1
3895;129;183;206;land;true;plains;1
3896;196;152;163;land;false;plains;1
3897;151;201;241;land;false;plains;1
3898;202;87;254;land;false;desert;1
3899;181;231;92;land;true;plains;1
3900;224;105;215;land;false;plains;1
3901;122;196;214;land;false;desert;1
3902;188;164;233;land;true;plains;1
3903;185;228;232;land;false;plains;1
3904;254;252;12;land;false;plains;1
3905;217;237;194;land;false;desert;1
3906;53;215;254;land;false;desert;1
3907;239;183;251;land;false;plains;1
3908;99;234;197;land;false;plains;1
3909;222;170;176;land;false;desert;1
3910;105;217;197;land;false;plains;1
3911;243;54;235;land;false;desert;1
3912;147;241;225;land;false;desert;1
3913;135;149;217;land;false;desert;1
3914;63;253;252;land;true;plains;1
3915;198;244;152;land;false;plains;1
3916;254;239;85;land;false;desert;1
3917;221;250;107;land;false;plains;1
3918;202;109;208;land;true;desert;1
3919;236;252;146;land;true;plains;1
3920;152;141;232;land;false;desert;1
3921;232;228;108;land;true;plains;1
3922;202;227;244;land;false;desert;1
3923;176;238;110;land;false;desert;1
3924;212;225;96;land;false;plains;1
3925;253;254;45;land;false;plains;1
3926;195;233;102;land;true;plains;1
3927;149;221;232;land;false;desert;1
3928;161;169;233;land;false;desert;1
3929;92;242;237;land;false;desert;1
3930;191;212;99;land;true;plains;1
3931;224;196;92;land;false;plains;1
3932;147;212;213;land;true;plains;1
3933;254;246;83;land;false;plains;1
3934;219;251;92;land;false;plains;1
3935;175;196;181;land;false;plains;1
3936;158;196;250;land;false;desert;1
3937;179;158;215;land;false;desert;1
3938;220;199;244;land;false;plains;1
3939;236;138;204;land;true;plains;1
3940;208;232;97;land;false;plains;1
3941;248;162;195;land;false;plains;1
3942;57;226;225;land;false;plains;1
3943;161;225;232;land;false;plains;1
3944;159;247;191;land;false;plains;1
3945;236;164;109;land;false;desert;1
3946;158;227;135;land;true;desert;1
3947;229;238;164;land;true;plains;1
3948;206;132;216;land;true;plains;1
3949;245;87;187;land;false;desert;1
3950;55;206;243;land;false;desert;1
3951;253;125;208;land;false;desert;1
3952;211;107;185;land;false;desert;1
3953;120;227;182;land;false;plains;1
3954;233;86;201;land;false;plains;1
3955;154;200;186;land;false;plains;1
3956;133;240;149;land;false;plains;1
3957;224;201;112;land;false;plains;1
3958;199;196;126;land;true;plains;1
3959;238;191;215;land;false;plains;1
3960;122;242;192;land;false;plains;1
3961;101;172;248;land;false;plains;1
